label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_Vis_11-lh,70.82422037628008,0.0,inf,0.010650069598204824,2227.071623330874,0.0013036814098532142,inf,10.608222051397563,0.010650069598204824,0.0050441632463959895,
7Networks_LH_Vis_12-lh,66.50993504475782,0.0,inf,0.009502041703700873,1846.7267045304864,7.186439059546389e-05,inf,22.23850225279798,0.008222284068571315,0.002173678957383969,1007.3419177532196
7Networks_LH_Vis_13-lh,75.50640014215877,0.0,inf,0.010169930039017276,2018.9074423731347,0.0005820401609821238,inf,18.26691285015173,0.008317939599780673,0.007671331302478508,
7Networks_LH_Vis_14-lh,70.78291556754483,0.0,inf,0.01048688143566805,2089.8805639057073,0.0007525330234596997,inf,18.73131428966147,0.010348652305358924,0.005232434856871437,602.1162062287331
7Networks_LH_Vis_2-lh,81.36271822198817,0.0,inf,0.009367905056094897,1976.186862620435,0.0005895637197061567,inf,12.310583522681517,0.009367905056094897,0.004721406384821446,928.175020813942
7Networks_LH_Vis_3-lh,73.07678046454207,280.845694,85.60331250000002,0.0116817909353683,2219.5784125117702,0.0034445681542410057,9.050548273742166,9.050548273742166,0.0116817909353683,0.004703302281106824,
7Networks_LH_Vis_4-lh,77.61468736345779,0.0,inf,0.008418824685630035,1894.1471153546463,0.00014706513542344475,inf,19.323789966870905,0.007676029343541171,0.0030918916642529264,1346.3514456748962
7Networks_LH_Vis_5-lh,98.51432097115043,0.0,inf,0.009130506228819935,1855.763348695292,0.00035637881541092636,inf,13.457953227359244,0.009130506228819935,0.003175174558937886,
7Networks_LH_Vis_6-lh,65.31212778738282,0.0,inf,0.010637038873173795,1695.7207771977507,9.32104782943968e-05,inf,15.796017245445183,0.007234320310045605,0.0011793725024249638,
7Networks_LH_Vis_7-lh,89.17403688551313,0.0,inf,0.008332193674398535,1923.851608466993,0.000331816135375579,inf,21.374762165485226,0.007301364951845582,0.004923787405660732,
7Networks_LH_Vis_8-lh,63.044055566865744,511.32719999999995,76.0241,0.013153723621851491,2382.368594588595,0.0065520474584946755,8.186079184962074,8.186079184962074,0.013153723621851491,0.0052687692828427175,
7Networks_LH_Vis_9-lh,86.870798317277,0.0,inf,0.00914961635658617,1985.1501172370467,0.0002532374768776675,inf,14.896613445720883,0.00914961635658617,0.002968255601397758,
7Networks_RH_Cont_PFCl_1-rh,126.066251634067,0.0,inf,0.005549367394314518,1781.281497026431,4.637547772099945e-05,inf,26.336927217857315,0.00496771778276051,0.00425790125440303,
7Networks_RH_Cont_PFCl_2-rh,117.23507201304595,0.0,inf,0.006156590667248834,1671.2233301531558,7.654483214555254e-05,inf,26.13216960876951,0.005165118508479058,0.003191153383220197,
7Networks_RH_Cont_PFCl_3-rh,116.18167915442145,0.0,inf,0.00619061957701725,1885.6406630117729,0.00015424380114297675,inf,25.1413003726834,0.005424434321003485,0.004436934195123719,
7Networks_RH_Cont_PFCl_4-rh,105.63455687468013,0.0,inf,0.00681595238212083,2109.031552625439,0.0003118703475501927,inf,21.372783306809794,0.005008973576161693,0.0056698188049129905,
7Networks_RH_Cont_PFCl_5-rh,104.1053804182869,0.0,inf,0.006448695596546905,1736.3177590576001,0.00021675151923246567,inf,22.412427471246417,0.005747947666545919,0.004487742183991553,
7Networks_RH_Cont_PFCl_6-rh,102.04546901081405,0.0,inf,0.007054741407042777,1893.0836620575667,0.0003103797510727388,inf,21.91576931634599,0.005114790737032139,0.00390298286970453,
7Networks_RH_Cont_PFCl_7-rh,99.64985796459305,0.0,inf,0.007363289847216153,2194.6563054788808,0.0010059105157389646,inf,20.207985908188945,0.005903827593120483,0.008017032082718908,
7Networks_RH_Cont_PFCmp_1-rh,60.001664209219705,328.53669600000006,68.32864,0.014635151526504846,2616.0609546610985,0.004409098814012078,8.824271435266763,8.824271435266763,0.014635151526504846,0.00498820738229915,1032.2876224517822
7Networks_RH_Cont_PFCmp_2-rh,66.71765888978948,0.0,inf,0.010864052891424222,2082.377809436776,0.0011649816812665116,inf,13.770811956345723,0.010864052891424222,0.00342854213484684,
7Networks_RH_Cont_PFCmp_3-rh,85.80121090601642,0.0,inf,0.008400723940786321,2004.7973483712667,0.00038340306486516173,inf,17.3048361180875,0.006622757782568238,0.0034918013180810035,
7Networks_RH_Cont_PFCmp_4-rh,76.19849401356367,0.0,inf,0.007856650694095807,2073.170264450502,0.0010207336608287888,inf,17.394160364149474,0.006066676413793438,0.007074578516640738,
7Networks_RH_Cont_PFCv_1-rh,107.79496749492438,0.0,inf,0.005712139255557455,1675.876414646032,1.7346950511250874e-05,inf,25.23452685747535,0.005487568845666846,0.0013430777145882562,
