label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_Vis_13-lh,75.50640014215877,0.0,inf,0.010169930039017276,0.00654462379490861,0.0003944568462843111,inf,18.203515123636418,0.008317939599780673,0.0049377886539737305,0
7Networks_LH_Vis_14-lh,70.78291556754483,0.0,inf,0.01048688143566805,0.006976034302258552,0.0006113198305476378,inf,18.06315709255906,0.010348652305358924,0.003951376619193965,0
7Networks_LH_Vis_2-lh,81.36271822198817,0.0,inf,0.009149823975686356,0.0062308928816571215,0.00038889232804859524,inf,14.703398415155087,0.009149823975686356,0.003944409836279822,1
7Networks_LH_Vis_3-lh,73.07678046454207,0.0,inf,0.01029178867582142,0.007165507200127002,0.0013778937361397705,inf,11.029088927136078,0.01029178867582142,0.00391613366631275,0
7Networks_LH_Vis_4-lh,77.61468736345779,0.0,inf,0.008418824685630035,0.00594070309484532,0.00012318635233652067,inf,18.43962872190732,0.007470467002797841,0.002888767450316089,1
7Networks_LH_Vis_5-lh,98.51432097115043,0.0,inf,0.008716201186658494,0.006073344940555721,0.0002594852091469135,inf,15.67960443823632,0.008716201186658494,0.0030761936429126503,0
7Networks_LH_Vis_6-lh,65.31212778738282,0.0,inf,0.010637038873173795,0.0059852894983926375,0.00011362192281646764,inf,15.138187136962815,0.007234320310045605,0.0018081016047686845,0
7Networks_LH_Vis_7-lh,89.17403688551313,0.0,inf,0.008332193674398535,0.006005490623748081,0.00024312204413300833,inf,21.344020254107985,0.006898656528033105,0.0038494122726930578,0
7Networks_LH_Vis_8-lh,63.044055566865744,0.0014724863855277964,76.0241,0.013153723621851491,0.007809714928429727,0.005616176044258338,8.500030211585687,8.500030211585687,0.013153723621851491,0.0043689106812125275,0
7Networks_LH_Vis_9-lh,86.870798317277,0.0,inf,0.00914961635658617,0.006389542849703563,0.00019873379072276795,inf,14.939313236119764,0.00914961635658617,0.0028675412334019925,0
7Networks_RH_Cont_PFCl_1-rh,126.066251634067,0.0,inf,0.005698420010480534,0.00512461727325075,3.7462873692722785e-05,inf,26.212551645657783,0.00496771778276051,0.003991473941930875,0
7Networks_RH_Cont_PFCl_2-rh,117.23507201304595,0.0,inf,0.006156590667248834,0.005079457577308377,7.400767506025073e-05,inf,25.08358152311057,0.005165118508479058,0.0033827028304581454,0
7Networks_RH_Cont_PFCl_3-rh,116.18167915442145,0.0,inf,0.00619061957701725,0.005261455343010977,0.00011419687200059685,inf,24.41587662076337,0.0052046505009528165,0.004146367966384518,0
7Networks_RH_Cont_PFCl_4-rh,105.63455687468013,0.0,inf,0.00681595238212083,0.0058367600293388775,0.00024382824773968266,inf,21.481429293939833,0.005008973576161693,0.004669556985435994,0
7Networks_RH_Cont_PFCl_5-rh,104.1053804182869,0.0,inf,0.006448695596546905,0.004822043907253636,0.00017771317683920674,inf,22.548856644682466,0.005332546676047684,0.004122494890145277,0
7Networks_RH_Cont_PFCl_6-rh,102.04546901081405,0.0,inf,0.007054741407042777,0.005138501389820451,0.00026467548852978956,inf,21.692224217680007,0.005114790737032139,0.0037880690239344324,0
7Networks_RH_Cont_PFCl_7-rh,99.64985796459305,0.0,inf,0.007363289847216153,0.006035237117525083,0.0007687024645017148,inf,20.609567195367234,0.005903827593120483,0.005746103240303853,0
7Networks_RH_Cont_PFCmp_1-rh,60.001664209219705,0.0010549086616879718,68.32864,0.014635151526504846,0.007377232066738327,0.0041035152355746885,8.981166416783752,8.981166416783752,0.014635151526504846,0.004967748654539169,0
7Networks_RH_Cont_PFCmp_2-rh,66.71765888978948,0.0,inf,0.010864052891424222,0.006421757941244356,0.0011472195547608517,inf,13.70857397115046,0.010864052891424222,0.003921021385375412,0
7Networks_RH_Cont_PFCmp_3-rh,85.80121090601642,0.0,inf,0.008400723940786321,0.006341855822559517,0.0003421013201434483,inf,17.20278490048714,0.004649003490750761,0.00371382174574061,0
7Networks_RH_Cont_PFCmp_4-rh,76.19849401356367,0.0,inf,0.007856650694095807,0.005913561976924874,0.0008140674665812595,inf,17.85229296038667,0.006066676413793438,0.0054236952884468715,0
7Networks_RH_Cont_PFCv_1-rh,107.79496749492438,0.0,inf,0.005712139255557455,0.005029156759177541,1.752110166711694e-05,inf,24.882694303426494,0.004788274014917963,0.001958605070619757,0
7Networks_RH_Cont_Par_1-rh,103.47339199756941,0.0,inf,0.008228794725145091,0.004276600462134029,0.000475879205800741,inf,15.41530412664322,0.006288703230455256,0.004584499255820424,0
7Networks_RH_Cont_Par_2-rh,97.74850526069635,0.0,inf,0.008272981930152868,0.00492395162179141,0.00016876028992174251,inf,16.68069308570484,0.005597590502774276,0.00366411177259307,0
7Networks_RH_Cont_Par_3-rh,88.32197204653457,0.0,inf,0.008329727524616996,0.005419569680876684,0.00014935071452395321,inf,17.68826734314967,0.005805903191645037,0.0040897428827339185,0
7Networks_RH_Cont_Temp_1-rh,121.88128229405268,0.0,inf,0.007054494559573795,0.004318344339280331,4.650855733804761e-05,inf,17.253600294220067,0.007054494559573795,0.004516773200931581,0
7Networks_RH_Cont_pCun_1-rh,74.33598785796998,0.0,inf,0.009004800278932693,0.005515377058664775,0.00020887005211561594,inf,15.623278080881011,0.007093230380160958,0.003326019450889136,0
7Networks_RH_Default_PCC_1-rh,74.7516243037122,0.0,inf,0.010413205515500085,0.0060368694242105255,0.00018037405807794322,inf,16.183144438959182,0.010031496893947616,0.004238424905348505,1
7Networks_RH_Default_PCC_2-rh,65.8340154512124,0.0,inf,0.011243282138921994,0.00667044013599603,0.0008288949617819145,inf,14.498354927334367,0.008506085182165954,0.0052813429206595335,1
7Networks_RH_Default_PCC_3-rh,61.917413989063355,0.0,inf,0.00973277877257591,0.006225147184382579,0.001008474638555331,inf,13.14535016846776,0.006388675374577229,0.004103751144241639,1
7Networks_RH_Default_PFCm_1-rh,107.64809295047259,0.0,inf,0.006723426731591662,0.0054397622045437195,4.396143502855959e-05,inf,19.418750803612795,0.0050449235305626014,0.003951955751633784,1
