label,response,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF
L_FST,0.185,23.730360323098775,0.0019477948448791778,48.88018000000001,0.020458189802083377,0.017682060653686268,0.012644445517572203,8.4278525637287,8.4278525637287,0.020458189802083377,0.002451020526812962
L_V3CD,0.058,46.482585007220194,0.0,inf,0.013812669809509473,0.009437757531066298,0.002027583160262028,inf,14.156942984171632,0.00775590010710898,0.0016258889892837279
L_LO3,0.035,85.30488534209753,0.00044117869017433513,110.94167999999998,0.00985505988230036,0.0061620262324556425,0.002055729969518367,10.570259281980018,15.432757463036745,0.009013744879291536,0.002291853366668644
L_VMV2,,88.18718190426335,0.0,inf,0.008943939202587532,0.004483046470577494,0.00029486947115250916,inf,22.608882521900803,0.007537339982272178,0.0009491781109184326
L_31pd,,100.43892211915369,0.0,inf,0.00865555962174512,0.006293915009341963,0.00046629351312605093,inf,17.89822519370156,0.006300836725913856,0.0036444204995376307
L_31a,,102.56707710915016,0.0,inf,0.008993826176290208,0.0057267848899048845,0.0002616069720029978,inf,16.441709316886588,0.006566339854839828,0.00222465447930019
L_VVC,,110.4687479623323,0.0,inf,0.007711012235371555,0.005173034281731757,0.00015975438212522904,inf,18.6561081118743,0.005685397054879858,0.0023936773665521162
L_25,0.035,98.2855994863407,0.0,inf,0.008155418794619316,0.005427983518087488,0.00026672612426483855,inf,15.591219166270532,0.006498279423480881,0.0021729327372579424
L_s32,0.096,90.19628060564196,0.0,inf,0.00940124946365872,0.005484570386004514,0.00024124877793310019,inf,15.07426686070416,0.0076442173330487665,0.0017987293988641316
L_pOFC,0.049,96.1807536707773,0.0,inf,0.008852311922895656,0.00619019189659572,0.00016591278172163113,inf,13.884108697177837,0.006860035518519904,0.0031950450412828436
L_PoI1,,85.91134292992483,0.0003894417092364399,112.13459999999995,0.009227426347144269,0.005211041038533036,0.0014773070388959338,10.750214984414567,21.88602420121541,0.008917854078937281,0.002806738552417958
L_Ig,,99.87833839334839,0.0,inf,0.008768344204196575,0.006123946662713872,0.00033524095842984904,inf,16.652804703854876,0.006713751549030327,0.00232913737442338
L_FOP5,0.113,59.03386480940564,0.01658690592783565,62.741179999999986,0.01593849525941336,0.01658690592783565,0.03870018042937386,5.337721404377563,5.337721404377563,0.01593849525941336,0.0036097194655414547
L_p10p,0.152,61.737898445660086,0.0010763980221908062,80.00788,0.015314812823889147,0.006468253857425572,0.005608595220144137,9.283482649369889,14.35492802847936,0.012498768871266181,0.002597664517365014
L_p47r,0.11,62.4149547421801,0.0018002268370297268,71.12053999999999,0.014113405731341164,0.008488873108734321,0.0076635110241260965,8.541515590253452,15.985736172082879,0.014060635647592103,0.0023782812463244954
L_TGv,,77.34670528078213,0.0,inf,0.012583976017961865,0.007333067576181534,0.0008268918034144467,inf,10.650479952226414,0.008761397702270884,0.002272790450902679
L_MBelt,0.06,74.10444290980723,0.00045975293192488526,95.10498000000003,0.011144057899175695,0.005118294689399611,0.0023680684139884534,10.51076361451001,18.685417971505856,0.010514696496440037,0.0015219018035883519
L_LBelt,0.039,74.72209582188142,0.00054045837898575,94.39904,0.011146736079621583,0.005136922343204119,0.0022896756558633408,10.27743887004208,11.884436028566052,0.010593328067743062,0.002419894966122317
L_A4,0.165,48.77773143687558,0.0010912057870371553,63.22691999999999,0.015816047974502003,0.006993062188259328,0.006049560064623289,9.263771094008103,9.263771094008103,0.015816047974502003,0.0014302470658158165
L_STSva,0.331,46.130493807339164,0.0007446771433030994,56.43497999999999,0.019512652003559113,0.008794444037158854,0.006194025912470342,9.815007312526923,11.339501457585897,0.01771950658970731,0.0016613618483295434
L_TE1m,0.128,59.5024393563078,0.0014237979741066043,72.52223999999997,0.0139797260421047,0.006713969643747638,0.007153493553248526,8.879949841022421,15.887056630200995,0.01378887359243179,0.002718942009662428
L_PI,0.263,41.056784310542525,0.0017468410253293114,50.19982000000001,0.01992039015279337,0.008872316334541277,0.010164391038410511,8.584945975652026,8.584945975652026,0.01992039015279337,0.0012638709380106477
L_a32pr,0.083,69.92639118254392,0.0,inf,0.011352688759453099,0.005939940248469788,0.0013327971769375967,inf,18.912167156514947,0.008855475801172605,0.001320655641021599
L_p24,0.017,74.60565130123769,0.0,inf,0.011466188389016585,0.005805022121835617,0.0005571754704455325,inf,12.500355989353304,0.011466188389016585,0.0019708962786638452
R_V1,,90.30979004216213,0.0,inf,0.008663409224798146,0.0036297742007932628,0.00010822234020873493,inf,18.484030116923844,0.008033312000463453,0.0027291050633034214
R_MST,,77.09789688011718,0.0,inf,0.00923941111161373,0.004171510316638823,0.0001693598527532177,inf,14.086815299837891,0.005160444149409125,0.0014998491385655518
R_V6,,87.64142078241771,0.0,inf,0.00867862546541299,0.0036045037169837985,7.885815863866066e-05,inf,18.69871010711114,0.007933070452533393,0.002483485281078785
R_V2,,92.79770561410807,0.0,inf,0.007843860057660697,0.0037497307326232426,9.072697516961526e-05,inf,14.573974218425503,0.007673846778143104,0.002630646055609136
R_V3,,104.68966044144028,0.0,inf,0.008196636657686981,0.003758442874190597,4.452281403290854e-05,inf,20.932567190119382,0.007811428369670536,0.0027805612875244547
R_V4,,85.14645503506871,0.0,inf,0.00810190637360936,0.00409078447232464,0.00014182253137753458,inf,13.980088941636481,0.005151808529270505,0.002598832305031534
R_V8,,88.10813588284893,0.0,inf,0.008911463606529474,0.004135411581556236,7.372807813433469e-05,inf,16.45584119636068,0.005762377770800061,0.0012633532258223004
